Id,SalePrice
2735,133646.11443000913
2736,130226.25377524538
2737,114213.18838881711
2738,138145.7890080722
2739,161980.15241053715
2740,138579.54578433782
2741,141778.92927874313
2742,163415.74865437017
2743,152213.21784271658
2744,166590.77887597473
2745,144346.47841263353
2746,127611.18257874851
2747,154419.91171671517
2748,126461.1693436306
2749,133043.38484951662
2750,119183.52759501021
2751,131476.76383138893
2752,209478.35939220578
2753,139171.2001219535
2754,214554.25928699496
2755,136669.740676011
2756,94735.34593779047
2757,74640.61266103314
2758,100877.69526090492
2759,150044.59538985346
2760,109870.54914151682
2761,141130.77298901617
2762,138066.49182032302
2763,196277.7078345785
2764,176099.650756286
2765,302984.10367612
2766,125735.28898147434
2767,86016.32701400277
2768,112336.05491137093
2769,123198.39327171333
2770,152637.05616820525
2771,118078.99061882283
2772,108263.02414798326
2773,165225.7536958394
2774,135126.64853163253
2775,110536.11306491208
2776,143842.39616887225
2777,165811.16568916253
2778,113313.51221089323
2779,115832.37977559186
2780,89593.47485996223
2781,103496.54174644535
2782,98506.14209731069
2783,91772.65672544212
2784,128348.93297582211
2785,145180.55472892095
2786,82037.2833190154
2787,131676.48440078474
2788,82247.49844426042
2789,175891.8289693885
2790,98864.57733500525
2791,117634.63280352391
2792,68787.59842775177
2793,136905.7362698576
2794,93470.85145890171
2795,117547.4054226069
2796,95445.92765946193
2797,213841.04392281477
2798,107228.55549163157
2799,121390.66683396288
2800,71292.48225475165
2801,111014.80810695968
2802,128267.46835382708
2803,163542.36440208065
2804,127460.5607305678
2805,105482.36671373685
2806,90226.83476782053
2807,162405.75475811656
2808,155178.75145365676
2809,127481.76656161365
2810,124745.60308678568
2811,168223.75632527313
2812,168386.87400047845
2813,168526.6428311729
2814,156268.9740804187
2815,97901.45211111422
2816,226723.42592202473
2817,154400.68533242107
2818,138197.39408060347
2819,184351.47354061852
2820,131123.1708740855
2821,108382.64563256477
2822,206515.21376884592
2823,322858.9046365215
2824,178076.38986536302
2825,169026.27848224257
2826,138870.6459533416
2827,138288.63543553677
2828,218251.61459886152
2829,247557.06847366426
2830,222057.179095655
2831,178180.12118629887
2832,235129.80895400827
2833,283076.4958289428
2834,215441.89791698524
2835,218403.83240277745
2836,196991.10335499633
2837,150248.2408561594
2838,142790.52560557166
2839,181751.2622320656
2840,204127.37935788257
2841,203964.1391959305
2842,231010.27843940517
2843,154673.6497423774
2844,168735.769376992
2845,124075.14008939617
2846,209340.07329619513
2847,202108.23194253896
2848,219922.3971087422
2849,199876.7729100949
2850,291756.9836512517
2851,226209.888285327
2852,242626.29993138462
2853,231536.7148838983
2854,147517.14396631997
2855,208130.78458358688
2856,198228.799077683
2857,192419.79201613733
2858,213819.78468655254
2859,109443.56394868667
2860,123322.06433193957
2861,124101.39694283291
2862,210199.96340214036
2863,126873.3545948561
2864,247092.67335016
2865,145502.52701950024
2866,158819.1018496515
2867,109461.8962501162
2868,102928.46710644584
2869,95542.43477123212
2870,122656.67879733897
2871,79330.45218145744
2872,55025.8035686992
2873,93873.5952879683
2874,139129.66341138646
2875,111954.18050694
2876,181578.8674079811
2877,137210.5431850649
2878,138162.6618942887
2879,124467.86307024608
2880,100757.94855037011
2881,121507.26510936528
2882,151604.22940815464
2883,177701.74098152242
2884,195229.44448716167
2885,168962.1745445788
2886,215793.13931547847
2887,98022.64747524171
2888,151931.24658167313
2889,65709.34286046977
2890,90124.25940376568
2891,137812.49291927097
2892,63169.59304957494
2893,88883.75699299233
2894,59377.97364573725
2895,302211.3933206838
2896,269495.1587053724
2897,210270.46311584205
2898,160679.9596165008
2899,220214.3981261709
2900,158592.36333555696
2901,210339.2939378737
2902,202694.1371147442
2903,330671.2319312746
2904,352711.9329052839
2905,84057.79086149481
2906,215330.2965646259
2907,117659.30931771104
2908,138638.78295833713
2909,162989.8699676354
2910,89919.99435027705
2911,90061.09744636864
2912,149675.6509413326
2913,87036.22227471796
2914,86730.59041531124
2915,94717.92174314415
2916,86710.78791710461
2917,155892.69693994403
2918,116979.82988313852
2919,240521.0968494417
